Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
102806,266590129000959,April,VT,411.9253,572.0,40,42,1,,33,1,7,1,3,"Native, Born In US",1,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,0,14.3,2.6602595372658615,1089
103029,49555210010005,April,VA,3044.0331,1538.46,40,42,1,,57,2,1,1,4,"Native, Born In US",5,National security and international affairs (928),530,Government - Federal,No,Yes,Employed-At Work,1.0,1,38.4615,3.649657740960155,3249
103154,315603026909595,April,VA,2950.4213,2307.69,40,44,1,,62,2,1,0,0,"Native, Born In US",5,Insurance carriers and related activities (524),540,Government - Federal,No,No,Employed-At Work,1.0,1,57.69225,4.0551228490683195,3844
103189,576942000011109,April,VA,3044.0331,1538.46,45,41,1,,55,2,5,0,0,"Native, Born In US",5,"Architectural, engineering, and related services (5413)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,34.188,3.5318747053037716,3025
103225,620500040100263,April,VA,4554.4103,1900.0,65,44,4,,36,1,1,2,1,"Foreign Born, US Cit By Naturalization",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,29.23076923076923,3.375221895258895,1296
103295,947051875569810,April,VA,3438.8313,1442.3,40,43,1,,53,1,1,0,0,"Native, Born In US",5,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,36.0575,3.585114886475528,2809
103388,178051154560280,April,VA,2845.8343,1538.46,40,44,1,,33,1,1,2,5,"Native, Born In US",5,Hospitals (622),740,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,38.4615,3.649657740960155,1089
103466,250309915950599,April,WA,1999.5449,1634.0,40,43,1,,36,2,1,2,2,"Native, Born In US",9,Advertising and related services (5418),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,40.85,3.709906821306012,1296
103567,940831090056619,April,WA,2653.2153,2884.61,60,46,4,,34,1,7,0,0,"Native, Born In US",9,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,48.07683333333333,3.8728004256064557,1156
103569,974033858529400,April,WA,1974.8653,1403.0,40,43,1,,33,2,7,0,0,"Native, Born In US",9,National security and international affairs (928),630,Government - Federal,Yes,,Employed-At Work,1.0,1,35.075,3.5574886259885248,1089
103745,840832095752349,April,WA,2523.817,1923.07,50,43,1,,56,1,1,0,0,"Native, Born In US",9,"Management, scientific, and technical consulting services (5416)",630,"Private, For Profit",No,No,Employed-At Work,1.0,0,38.4614,3.649655140954175,3136
104020,88515240016905,April,WV,1225.8216,750.0,40,39,1,5.0,32,2,7,0,0,"Foreign Born, Not a US Citizen",5,****Department stores and discount stores (s45211),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.75,2.9311937524164198,1024
104310,525559520379501,April,WI,2187.537,673.07,55,42,1,3.0,39,2,5,3,6,"Native, Born In US",3,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,12.237636363636364,2.5045161508904683,1521
104385,120659096956699,April,WI,2188.9159,2884.61,40,39,1,,62,1,1,0,0,"Native, Born In US",3,"** Machinery, equipment, and supplies, merchant wholesalers (*4238)",600,"Private, For Profit",No,No,Employed-At Work,1.0,0,72.11525,4.27826553371462,3844
104419,480153005752640,April,WI,2164.5008,961.53,40,40,1,,51,2,1,0,0,"Native, Born In US",3,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,24.038249999999998,3.179646311676199,2601
104521,140153008056710,April,WI,2403.63,2019.23,48,43,1,,38,1,1,2,4,"Native, Born In US",3,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,42.06729166666667,3.7392705186978885,1444
104592,591982402013599,April,WI,2343.5599,700.0,45,40,1,,46,1,1,0,0,"Native, Born In US",3,"Electric power generation, transmission and distribution (Pt. 2211)",565,"Private, For Profit",No,No,Employed-At Work,1.0,0,15.555555555555555,2.7444178452730847,2116
104701,423597439500972,April,WI,2167.0497,560.0,42,39,1,,47,2,5,1,3,"Native, Born In US",3,Insurance carriers and related activities (524),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,13.333333333333334,2.5902671654458267,2209
105162,130710094607619,May,AL,2782.7947,1480.0,40,43,1,,51,1,5,0,0,"Native, Born In US",6,Insurance carriers and related activities (524),540,"Private, For Profit",Yes,,Employed-At Work,1.0,0,37.0,3.6109179126442243,2601
105447,920070007909263,May,AK,341.0438,250.0,20,39,1,,48,2,1,0,0,"Native, Born In US",9,"Management, scientific, and technical consulting services (5416)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,12.5,2.5257286443082556,2304
105751,160942099307279,May,AZ,4515.503,961.53,45,43,1,,61,2,5,0,0,"Native, Born In US",8,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,21.36733333333333,3.0618632760198157,3721
105922,440310549510070,May,AZ,4741.6085,2884.61,60,43,4,,47,1,1,3,14,"Foreign Born, US Cit By Naturalization",8,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,48.07683333333333,3.8728004256064557,2209
105941,503907170596964,May,AZ,6426.1849,1107.69,40,43,7,,46,2,1,1,4,"Native, Born In US",8,National security and international affairs (928),565,Government - Federal,No,Yes,Employed-At Work,1.0,1,27.69225,3.3211525906531154,2116
105965,784458170719004,May,AZ,3483.4664,2115.38,40,44,4,,41,1,1,2,2,"Foreign Born, US Cit By Naturalization",8,"Soap, cleaning compound, and cosmetics manufacturing (3256)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,52.8845,3.9681102902586276,1681
106051,550869093001605,May,AR,2276.3369,800.0,40,40,1,,57,2,1,0,0,"Native, Born In US",7,****Department stores and discount stores (s45211),650,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.0,2.995732273553991,3249
106347,29850360993288,May,CA,4570.2358,1153.84,40,43,4,,33,2,5,0,0,"Native, Born In US",9,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,28.845999999999997,3.3619713351613183,1089
106413,67450760928790,May,CA,3242.8823,1865.38,40,42,1,,50,2,1,1,4,"Native, Born In US",9,"Navigational, measuring, electromedical, and control instruments manufacturing (3345)",650,"Private, For Profit",No,No,Employed-At Work,1.0,1,46.6345,3.8423406105602913,2500
106507,95953007074648,May,CA,5021.0008,692.3,40,43,1,,22,2,7,0,0,"Native, Born In US",9,Insurance carriers and related activities (524),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.307499999999997,2.8511399335700434,484
106576,160301013906194,May,CA,3599.2023,461.0,40,39,1,1.0,27,2,4,0,0,"Native, Born In US",9,Building material and supplies dealers (4441 exc. 44413),600,"Private, For Profit",No,No,Employed-At Work,1.0,1,11.525,2.4445185888827123,729
106626,260177093001600,May,CA,3855.952,2884.5,50,43,4,,45,1,1,2,5,"Foreign Born, US Cit By Naturalization",9,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.69,4.055083848268798,2025
106739,403908770195066,May,CA,3776.012,769.0,40,43,1,,36,1,1,1,1,"Native, Born In US",9,** Construction (23),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,19.225,2.9562115153917077,1296
106745,407009460306216,May,CA,3321.6552,2038.46,40,43,1,,41,2,1,0,0,"Native, Born In US",9,"Independent artists, performing arts, spectator sports, and related industries (711)",725,"Private, For Profit",No,No,Employed-At Work,1.0,1,50.9615,3.931070445681575,1681
107084,800965092607339,May,CA,3907.902,2076.92,50,40,1,,36,1,1,2,4,"Native, Born In US",9,"Architectural, engineering, and related services (5413)",565,"Private, For Profit",No,Yes,Employed-At Work,1.0,0,41.5384,3.7266183006142044,1296
107133,860879007908894,May,CA,3025.8104,115.0,10,43,1,,48,2,1,3,10,"Native, Born In US",9,"Health and personal care, except drug, stores (446 exc. 44611)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,11.5,2.4423470353692043,2304
107201,938006919079370,May,CA,3461.9672,2307.0,55,43,1,,38,2,1,2,8,"Native, Born In US",9,4795,630,"Private, For Profit",No,No,Employed-At Work,1.0,1,41.945454545454545,3.7363700729412828,1444
107623,160387053905798,May,CA,3437.6781,1673.07,55,43,4,,44,2,1,2,3,"Foreign Born, US Cit By Naturalization",9,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,30.419454545454546,3.415082355883227,1936
107655,246920130460006,May,CA,2746.8679,1461.0,40,40,1,,55,1,1,0,0,"Native, Born In US",9,"Aerospace products and parts manufacturing (336414, 336415, 336419)",700,"Private, For Profit",No,No,Employed-At Work,1.0,0,36.525,3.597996957636763,3025
107672,260160007303530,May,CA,3287.6158,640.0,40,38,1,,51,2,1,0,0,"Native, Born In US",9,*** Electronic shopping (New industry *454111),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,16.0,2.772588722239781,2601
107716,300609757499168,May,CA,2666.8576,1500.0,40,40,1,,48,1,1,1,4,"Native, Born In US",9,"Architectural, engineering, and related services (5413)",740,Government - Federal,Yes,,Employed-At Work,1.0,0,37.5,3.624340932976365,2304
107758,303909830691156,May,CA,3888.9244,1423.07,40,43,4,,45,1,1,0,0,"Native, Born In US",9,Medical equipment and supplies manufacturing (3391),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,35.57675,3.571692334614245,2025
107911,639002750600144,May,CA,2989.9567,981.2,40,40,6,,40,2,6,2,10,"Native, Born In US",9,Nursing care facilities (6231),630,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,24.53,3.199896858270398,1600
107979,699520987050970,May,CA,3682.3562,615.0,36,39,4,,58,2,1,0,0,"Native, Born In US",9,Grocery stores (4451),510,"Private, For Profit",Yes,,Employed-At Work,1.0,1,17.083333333333332,2.8381033293504077,3364
108010,700609906437163,May,CA,4178.7016,680.0,20,40,1,,27,2,5,2,8,"Native, Born In US",9,"Architectural, engineering, and related services (5413)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,34.0,3.5263605246161616,729
108037,700609994631681,May,CA,5394.4107,450.0,30,43,3,,25,1,7,0,0,"Native, Born In US",9,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,0,15.0,2.70805020110221,625
108088,770964096503299,May,CA,3420.1184,1100.0,40,39,1,,43,1,7,0,0,"Native, Born In US",9,"Banking and related activities (521, 52211,52219)",565,"Private, For Profit",No,No,Employed-At Work,1.0,0,27.5,3.3141860046725258,1849
108098,796329330559001,May,CA,3628.3687,2307.46,40,43,1,,44,1,1,3,8,"Native, Born In US",9,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.6865,4.055023177334924,1936
108159,909006401079190,May,CA,3422.6549,538.46,40,41,4,,54,2,1,0,0,"Native, Born Abroad Of US Parent(s)",9,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,1,13.461500000000001,2.5998337593150387,2916
108220,946499930239006,May,CA,3172.2671,1346.15,40,39,1,,59,1,5,0,0,"Native, Born In US",9,"Machine shops; turned product; screw, nut and bolt manufacturing (3327)",600,"Private, For Profit",No,No,Employed-At Work,1.0,0,33.65375,3.516124491189194,3481
108281,996076725079710,May,CA,3850.3104,560.0,40,41,4,,39,2,1,1,4,"Foreign Born, Not a US Citizen",9,Individual and family services (6241),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,14.0,2.6390573296152584,1521
108293,999006281077700,May,CA,3894.1531,70.0,40,43,1,,26,2,7,0,0,"Native, Born In US",9,Printing and related support activities (3231),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,1.75,0.5596157879354227,676
108456,835099459600399,May,CA,3651.1352,2173.0,40,43,4,,55,2,5,0,0,"Foreign Born, US Cit By Naturalization",9,Medical equipment and supplies manufacturing (3391),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,54.325,3.994984526142493,3025
108502,968066921079270,May,CA,2644.8027,1153.84,40,43,1,7.0,47,2,5,1,4,"Native, Born In US",9,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,28.845999999999997,3.3619713351613183,2209
108511,976086970079700,May,CA,3406.1399,1115.38,40,43,1,,42,2,1,1,1,"Native, Born In US",9,Beverage manufacturing (3121),725,"Private, For Profit",No,No,Employed-Absent,1.0,1,27.884500000000003,3.328070978893597,1764
108706,918959930479008,May,CO,1887.6862,520.0,40,39,1,,58,1,1,1,4,"Native, Born In US",8,"Structural metals, and tank and shipping container manufacturing (3323, 3324)",600,"Private, For Profit",No,No,Employed-At Work,1.0,0,13.0,2.5649493574615367,3364
108806,700801089450518,May,CO,1633.1788,2596.15,40,44,1,,43,2,1,0,0,"Native, Born In US",8,Aircraft and parts manufacturing (336411 to 336413),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,64.90375,4.172905403242624,1849
108901,14063701036801,May,CO,1915.8926,2884.61,25,44,1,,47,2,1,2,3,"Native, Born In US",8,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,115.3844,4.748269162960356,2209
108939,179068123070210,May,CO,1875.2114,2884.61,45,46,1,,55,1,5,1,4,"Native, Born In US",8,"Architectural, engineering, and related services (5413)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,64.10244444444444,4.1604824980582364,3025
109017,745028990039630,May,CO,1633.1788,1984.5,45,40,1,,42,2,5,2,10,"Native, Born In US",8,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,44.1,3.7864597824528,1764
109093,966018952039560,May,CO,1699.4541,750.0,40,43,1,,31,1,7,0,0,"Native, Born In US",8,Investigation and security services (5616),565,"Private, For Profit",No,No,Employed-At Work,1.0,0,18.75,2.9311937524164198,961
109144,133078359900619,May,CT,1268.4224,1730.0,40,40,1,,35,2,1,1,2,"Native, Born In US",1,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,1,43.25,3.7669972333778885,1225
109190,670994092407019,May,CT,1075.5321,1680.0,45,43,1,,61,2,5,0,0,"Native, Born In US",1,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,37.333333333333336,3.619886582626985,3721
109212,790604023908194,May,CT,1253.4748,1086.62,40,40,1,,48,1,1,2,10,"Native, Born In US",1,Management of companies and enterprises (551),520,"Private, For Profit",Yes,,Employed-At Work,1.0,0,27.165499999999998,3.3019477858712776,2304
109314,92987008069915,May,CT,1185.4995,1615.0,40,43,1,,63,1,5,0,0,"Native, Born In US",1,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,40.375,3.6982107815428207,3969
109326,95953707017926,May,CT,1240.0402,1923.07,40,38,1,,36,2,1,1,1,"Native, Born In US",1,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,48.07675,3.872798692268385,1296
109363,290033047908175,May,CT,1484.0765,1346.15,45,43,1,,25,2,7,0,0,"Native, Born In US",1,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,29.914444444444445,3.39834145553281,625
109392,390891013001315,May,CT,1388.5386,2884.0,70,43,1,,26,1,7,0,0,"Native, Born In US",1,"Other administrative and other support services (5611, 5612, 5619)",740,"Private, For Profit",No,No,Employed-At Work,1.0,0,41.2,3.7184382563554808,676
109536,919099985079620,May,CT,1245.4771,1443.82,40,44,1,,40,2,7,0,0,"Native, Born In US",1,"Banking and related activities (521, 52211,52219)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,36.0955,3.5861682038293,1600
109635,290532087908476,May,CT,1171.2918,2884.61,45,43,1,,56,1,1,0,0,"Foreign Born, US Cit By Naturalization",1,Labor unions (81393),630,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,64.10244444444444,4.1604824980582364,3136
109747,460901068213859,May,DE,404.7354,1615.0,40,43,1,,55,1,1,0,0,"Native, Born In US",5,Administration of human resource programs (923),565,Government - State,No,No,Employed-At Work,1.0,0,40.375,3.6982107815428207,3025
109802,47141700970692,May,DE,352.7602,865.38,40,39,1,,49,2,1,1,3,"Native, Born In US",5,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,21.6345,3.0742892627095375,2401
109830,79620906790771,May,DE,403.2726,800.0,40,40,1,,57,1,1,0,0,"Native, Born In US",5,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,20.0,2.995732273553991,3249
109906,201570063903975,May,DE,465.1713,1544.07,70,43,2,,40,1,1,1,3,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,22.058142857142855,3.093681824295246,1600
109969,434196409000831,May,DE,469.239,440.0,40,37,2,,22,2,7,0,0,"Native, Born In US",5,Aircraft and parts manufacturing (336411 to 336413),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,11.0,2.3978952727983707,484
110041,722030950179490,May,DE,364.9761,800.0,40,42,2,,36,2,1,4,5,"Native, Born In US",5,"Machinery manufacturing, n.e.c. (3332, 3334, 3339)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.0,2.995732273553991,1296
110061,777195759000512,May,DE,432.2401,1865.38,55,42,1,,44,2,1,0,0,"Native, Born In US",5,Labor unions (81393),630,"Private, Nonprofit",Yes,,Employed-At Work,1.0,1,33.916000000000004,3.523886879441757,1936
